SK_ID_CURR,TARGET
100001,0.05612420830077542
100005,0.23820419844425866
100013,0.04647707422730739
100028,0.03386087656028883
100038,0.12494551556670655
100042,0.03534608067671168
100057,0.020430055191540803
100065,0.09866569886781834
100066,0.015483092568557186
100067,0.11827545478704234
100074,0.06374906798036073
100090,0.08847279337949474
100091,0.17631648449344106
100092,0.10122168481163406
100106,0.09341489393661336
100107,0.12597090131639954
100109,0.07735508329261578
100117,0.03370151458410129
100128,0.06870831220747685
100141,0.0425339510569631
100150,0.02522712590550548
100168,0.012145898809381004
100169,0.04089123988087744
100170,0.08173187970689932
100171,0.0487003992351365
100172,0.12424282583819525
100184,0.0997876478697737
100187,0.07030090594947888
100212,0.04440833074207091
100222,0.081959195862528
100223,0.015325820417599379
100232,0.021293549132190656
100241,0.14546779054328463
100245,0.017253165799480844
100253,0.019023905660512788
100256,0.10974521273564122
100271,0.013640849381372257
100278,0.24239086775967342
100280,0.017174840702776355
100306,0.16518069720234924
100311,0.15085905251260975
100312,0.0214978235307914
100330,0.08411275399455152
100331,0.05764526067112943
100352,0.09132722947752352
100358,0.15343170009530926
100367,0.04240622359450304
100382,0.15281245444118569
100384,0.060174063203706774
100385,0.10837758552229985
100386,0.053823879352315626
100399,0.041218170793600135
100404,0.1175300450190951
100416,0.024173622016553105
100422,0.11664507977366412
100426,0.04115267564343545
100438,0.04495694884340982
100444,0.14609299545756047
100445,0.11651544049666601
100446,0.0871125755487935
100447,0.03266173565222932
100450,0.05712305308386036
100466,0.02819822348882318
100483,0.027831675070032893
100484,0.019170133840052648
100494,0.06998266031067052
100510,0.1630598967137977
100512,0.03158696303289188
100517,0.03590199569075673
100548,0.05629149093189744
100551,0.05535451881540481
100552,0.1331386566632654
100553,0.028915504146036816
100561,0.15956607032987322
100568,0.4326905102247146
100569,0.04794923655670245
100591,0.05420331673545196
100592,0.019768823715262736
100602,0.05482319882866621
100607,0.05444698643965302
100613,0.07642496222347421
100617,0.1041800408012474
100618,0.08570811389351236
100622,0.16088161500779813
100625,0.09699147018357976
100677,0.1198480951250454
100699,0.048737713479010486
100702,0.4660197268526563
100711,0.1117733814682249
100729,0.18175829358861215
100740,0.1148520609738596
100744,0.14000491094262718
100745,0.043912107498292705
100747,0.16582427002561223
100751,0.28851882950196645
100752,0.04367841450953966
100753,0.3589586952222597
100754,0.20424169879902238
100760,0.06027844742836614
100762,0.08356341564429591
100763,0.04745814483132084
100765,0.028303612575314198
100770,0.11227848147166841
100772,0.03391617295889822
100777,0.03934330018427582
100791,0.023771170055517852
100792,0.010512107217492276
100797,0.029244581820479475
100823,0.03146693538252168
100826,0.04552788679092686
100830,0.033957983550521965
100836,0.3470522920682047
100872,0.06174611729445266
100910,0.07769085123950757
100913,0.11918234084433284
100918,0.05245068898113611
100931,0.016962802050087832
100952,0.0670154030335713
100953,0.04860930659206211
100965,0.20782908024459273
100970,0.050715995478822856
100982,0.21117289332254874
100983,0.16473233765556805
100984,0.05307118203695177
100987,0.08599130824385333
100997,0.0781527935922133
100998,0.11566883368910463
101002,0.09387108611326168
101005,0.2241068727766329
101008,0.11883145102177861
101020,0.07487008097161425
101021,0.06439981687255109
101024,0.0481976762867801
101025,0.18834078642847268
101026,0.03665780914148238
101031,0.042231993663802994
101041,0.03232638457972638
101051,0.01067447674722627
101055,0.107729876357459
101056,0.33732938203403834
101057,0.06619456061952873
101064,0.04619877330639109
101079,0.10637442001004535
101087,0.06200172129217644
101090,0.03136041785988567
101092,0.11436587245548263
101097,0.12636724465988977
101099,0.017570531921329156
101107,0.08603920648506992
101118,0.08907710841986752
101125,0.16217456715001924
101126,0.023186387221197924
101128,0.037646442537684226
101136,0.11372330996367558
101140,0.10497919767025608
101149,0.1185268749642583
101160,0.08007666147283606
101169,0.23478683949396056
101181,0.06407821319341031
101186,0.013863583232447218
101190,0.13026337417884368
101193,0.1019703936375892
101194,0.12811042835822334
101198,0.11894672378748128
101200,0.025073180858279902
101204,0.041436900235774926
101211,0.058968551526843355
101213,0.09390450972114142
101223,0.06037691244021553
101225,0.0834368654913447
101237,0.11264636814742926
101243,0.10513449001673988
101244,0.15916675164217292
101258,0.05169110564676339
101259,0.20110003415870362
101268,0.1378163924252177
101269,0.02106931167967637
101271,0.19642641151292087
101279,0.046346301853136984
101281,0.10862205856459065
101287,0.04834026903224075
101292,0.05727498749990856
101294,0.0604448559757172
101296,0.06636576104303565
101297,0.03535534508939088
101299,0.029087679853409567
101301,0.037556945094739905
101305,0.09210691038664455
101308,0.09792280679832772
101318,0.02026197895563805
101327,0.2871516935698805
101329,0.05234240977335165
101332,0.03564760483236934
101337,0.10013217910780957
101343,0.018456174394171482
101345,0.022217477267374455
101346,0.022010049405761244
101353,0.011779999952805155
101354,0.15918714024442515
101355,0.23055553155916003
101356,0.02345306305782833
101362,0.09356427089134996
101363,0.27549882166027745
101365,0.03518793212190573
101366,0.11326025991679127
101367,0.19749866371641878
101368,0.019442029738837466
101374,0.18417920510362992
101380,0.01964771033364296
101383,0.024367341265445708
101398,0.020735392446122592
101399,0.28782781570072286
101401,0.20368428276852601
101412,0.0993705235233735
101426,0.05020309856767306
101427,0.47490644799568577
101428,0.14077702337553302
101429,0.13690075731172008
101434,0.04505181915069363
101440,0.08844001575482356
101448,0.07638944116892053
101449,0.06018212080573523
101465,0.07782252214929697
101467,0.022277170744804106
101472,0.1376715344842897
101478,0.17745938756378216
101497,0.06151682762989277
101504,0.10887616964353045
101547,0.04384706792040617
101548,0.10512953670534417
101555,0.12890809911366374
101570,0.025120656254236484
101572,0.04101388193844599
101578,0.04346029946069606
101580,0.21968395747523106
101588,0.11944533073109151
101602,0.022106857456045875
101610,0.1314784843043277
101614,0.0539147046553724
101616,0.061600526965930984
101643,0.10095716038056753
101644,0.04962704077867108
101649,0.1592452708768213
101650,0.07043259860209289
101665,0.010032632371244696
101667,0.10550947647045773
101669,0.048208008542913405
101674,0.07364440745112612
101675,0.04078658500642257
101678,0.11884659585456187
101682,0.09837253135064013
101686,0.07691303391593436
101697,0.1684466193462705
101700,0.3126666330968234
101711,0.032071420929403585
101714,0.043403148709185796
101715,0.2129895054392891
101728,0.05625210257447817
101732,0.05710562242787844
101757,0.18082751370071246
101758,0.09538432734649897
101759,0.0726924466692294
101762,0.031604647615937655
